Category,Date,Type,Name,Detail,URL
Log,2026-05-04T21:51:47.433Z,warn,,[Diag] sendMessage failed | https://www.linkedin.com/in/liberato-silva-32949520/ | there — birthday,
Log,2026-05-04T21:51:42.423Z,warn,,[Diag] sendMessage failed | https://www.linkedin.com/in/vikramjo/ | there — birthday,
Log,2026-05-04T21:51:35.425Z,warn,,[Diag] sendMessage failed | https://www.linkedin.com/in/pollyannyluna/ | there — birthday,
Log,2026-05-04T21:51:26.356Z,info,,▶ relationship-builder started | https://www.linkedin.com/mynetwork/catch-up/birthday/,
Log,2026-05-04T21:51:22.613Z,info,,Step 4/6 — Building relationships (birthdays + anniversaries + job changes)…,
Log,2026-05-04T21:51:22.611Z,info,,[PostQueue] No pending posts in queue — skipping.,
Log,2026-05-04T21:51:22.606Z,info,,Step 3b/6 — Commenting on queued specific posts…,
Log,2026-05-04T21:51:22.570Z,warn,,[post-engager] timed out after 90 s — continuing sequence,
Log,2026-05-04T21:51:16.429Z,info,post-engager,↓ scroll round 3/8 | likes=0 comments=0 follows=0,
Log,2026-05-04T21:51:12.432Z,warn,post-engager,⚠ no posts found in round 3/8,
Log,2026-05-04T21:50:55.418Z,info,post-engager,↓ scroll round 2/8 | likes=0 comments=0 follows=0,
Log,2026-05-04T21:50:51.432Z,warn,post-engager,⚠ no posts found in round 2/8,
Log,2026-05-04T21:50:37.641Z,warn,,[recruiter-prospector] content script did not respond after 15 retries — skipping,
Log,2026-05-04T21:50:36.425Z,info,post-engager,↓ scroll round 1/8 | likes=0 comments=0 follows=0,
Log,2026-05-04T21:50:30.434Z,warn,post-engager,⚠ no posts found in round 1/8,
Log,2026-05-04T21:49:57.251Z,info,post-engager,▶ post-engager started | url=https://www.linkedin.com/search/results/content/?keywords=project%20delivery&origin=GLOBAL_SEARCH_HEADER&datePosted=%5B%22past-month%22%5D&authorIndustry=%5B%226%22%5D,
Log,2026-05-04T21:49:57.250Z,info,post-engager,▶ post-engager START message received,
Log,2026-05-04T21:49:52.554Z,info,,"Keyword 1/24: ""project delivery""",
Log,2026-05-04T21:49:52.552Z,info,,Step 3/6 — Engaging with targeted content search posts…,
Log,2026-05-04T21:49:52.516Z,warn,,[recruiter-prospector] timed out after 90 s — continuing sequence,
Log,2026-05-04T21:49:51.430Z,info,recruiter-prospector,👁 https://www.linkedin.com/in/abi-s-lima/ — viewed (SSI: localizar as pessoas certas),
Link,2026-05-04T21:49:51.428Z,link-discovered,recruiter-search,,https://www.linkedin.com/in/abi-s-lima/
Log,2026-05-04T21:49:45.420Z,info,recruiter-prospector,👁 https://www.linkedin.com/in/maiotto/ — viewed (SSI: localizar as pessoas certas),
Link,2026-05-04T21:49:45.419Z,link-discovered,recruiter-search,,https://www.linkedin.com/in/maiotto/
Log,2026-05-04T21:49:38.430Z,info,recruiter-prospector,👁 https://www.linkedin.com/in/alexccampos/ — viewed (SSI: localizar as pessoas certas),
Link,2026-05-04T21:49:38.429Z,link-discovered,recruiter-search,,https://www.linkedin.com/in/alexccampos/
Log,2026-05-04T21:49:32.432Z,info,recruiter-prospector,👁 https://www.linkedin.com/in/patriciaxavierlimaiwashita/en/ — viewed (SSI: localizar as pessoas certas),
Link,2026-05-04T21:49:32.431Z,link-discovered,recruiter-search,,https://www.linkedin.com/in/patriciaxavierlimaiwashita/en/
Log,2026-05-04T21:49:26.423Z,info,recruiter-prospector,👁 https://www.linkedin.com/in/rodrigobautista/ — viewed (SSI: localizar as pessoas certas),
Link,2026-05-04T21:49:26.422Z,link-discovered,recruiter-search,,https://www.linkedin.com/in/rodrigobautista/
Log,2026-05-04T21:49:18.431Z,info,recruiter-prospector,👁 https://www.linkedin.com/in/dario-melro-andrade/en/ — viewed (SSI: localizar as pessoas certas),
Link,2026-05-04T21:49:18.429Z,link-discovered,recruiter-search,,https://www.linkedin.com/in/dario-melro-andrade/en/
Log,2026-05-04T21:49:14.421Z,info,recruiter-prospector,👁 https://www.linkedin.com/in/elizangela-nascimento-souza/ — viewed (SSI: localizar as pessoas certas),
Link,2026-05-04T21:49:14.419Z,link-discovered,recruiter-search,,https://www.linkedin.com/in/elizangela-nascimento-souza/
Log,2026-05-04T21:49:08.425Z,info,recruiter-prospector,👁 https://www.linkedin.com/in/silmara-souza-bilingual-talent-acquisition-5a2370b/ — viewed (SSI: localizar as pessoas certas),
Link,2026-05-04T21:49:08.423Z,link-discovered,recruiter-search,,https://www.linkedin.com/in/silmara-souza-bilingual-talent-acquisition-5a2370b/
Log,2026-05-04T21:49:07.592Z,warn,,[recruiter-prospector] content script did not respond after 15 retries — skipping,
Log,2026-05-04T21:49:01.421Z,info,recruiter-prospector,👁 https://www.linkedin.com/in/danielmreis/en/ — viewed (SSI: localizar as pessoas certas),
Link,2026-05-04T21:49:01.420Z,link-discovered,recruiter-search,,https://www.linkedin.com/in/danielmreis/en/
Log,2026-05-04T21:48:55.422Z,info,recruiter-prospector,👁 https://www.linkedin.com/in/eduardo-gouv%C3%AAa-757a4a4b/en/ — viewed (SSI: localizar as pessoas certas),
Link,2026-05-04T21:48:55.420Z,link-discovered,recruiter-search,,https://www.linkedin.com/in/eduardo-gouv%C3%AAa-757a4a4b/en/
Log,2026-05-04T21:48:47.427Z,info,recruiter-prospector,👁 https://www.linkedin.com/in/rodrigopoulis/ — viewed (SSI: localizar as pessoas certas),
Link,2026-05-04T21:48:47.425Z,link-discovered,recruiter-search,,https://www.linkedin.com/in/rodrigopoulis/
Log,2026-05-04T21:48:40.425Z,info,recruiter-prospector,👁 https://www.linkedin.com/in/victor-bensadon-55a5a8133/ — viewed (SSI: localizar as pessoas certas),
Link,2026-05-04T21:48:40.423Z,link-discovered,recruiter-search,,https://www.linkedin.com/in/victor-bensadon-55a5a8133/
Log,2026-05-04T21:48:33.432Z,info,recruiter-prospector,recruiter-prospector — 18 cards found,
Log,2026-05-04T21:48:26.839Z,info,recruiter-prospector,▶ recruiter-prospector started | https://www.linkedin.com/search/results/people/?keywords=IT%20Manager%20remote%20brazil,
Log,2026-05-04T21:48:22.502Z,info,,Step 2b/6 — Browsing people search (SSI: Localizar as pessoas certas)…,
Log,2026-05-04T21:48:22.463Z,warn,,[recruiter-prospector] timed out after 90 s — continuing sequence,
Log,2026-05-04T21:48:19.422Z,info,recruiter-prospector,↷ https://www.linkedin.com/in/tanvi-mankeshwar-6b45a4246/ — no connect button (viewed),
Link,2026-05-04T21:48:19.422Z,link-discovered,recruiter-search,there,https://www.linkedin.com/in/varun-narayan-a77482142/
Log,2026-05-04T21:48:19.419Z,warn,recruiter-prospector,[Diag] no connect btn found | card buttons: none,
Link,2026-05-04T21:48:07.421Z,link-discovered,recruiter-search,there,https://www.linkedin.com/in/tanvi-mankeshwar-6b45a4246/
Log,2026-05-04T21:48:07.420Z,info,recruiter-prospector,↷ https://www.linkedin.com/in/ricardomadeiradasilva/ — no connect button (viewed),
Log,2026-05-04T21:48:07.418Z,warn,recruiter-prospector,[Diag] no connect btn found | card buttons: none,
Link,2026-05-04T21:47:53.425Z,link-discovered,recruiter-search,there,https://www.linkedin.com/in/ricardomadeiradasilva/
Log,2026-05-04T21:47:53.424Z,info,recruiter-prospector,↷ https://www.linkedin.com/in/scott-elgar/ — no connect button (viewed),
Log,2026-05-04T21:47:53.422Z,warn,recruiter-prospector,[Diag] no connect btn found | card buttons: none,
Link,2026-05-04T21:47:41.424Z,link-discovered,recruiter-search,there,https://www.linkedin.com/in/scott-elgar/
Log,2026-05-04T21:47:41.423Z,info,recruiter-prospector,↷ https://www.linkedin.com/in/aakash-suman-346556149/ — no connect button (viewed),
Log,2026-05-04T21:47:41.421Z,warn,recruiter-prospector,[Diag] no connect btn found | card buttons: none,
Link,2026-05-04T21:47:28.425Z,link-discovered,recruiter-search,there,https://www.linkedin.com/in/aakash-suman-346556149/
Log,2026-05-04T21:47:28.424Z,info,recruiter-prospector,↷ https://www.linkedin.com/in/jessicahoraa/en/ — no connect button (viewed),
Log,2026-05-04T21:47:28.422Z,warn,recruiter-prospector,[Diag] no connect btn found | card buttons: none,
Link,2026-05-04T21:47:17.432Z,link-discovered,recruiter-search,there,https://www.linkedin.com/in/jessicahoraa/en/
Log,2026-05-04T21:47:17.431Z,info,recruiter-prospector,↷ https://www.linkedin.com/in/aryan-yadav-428ab4390/ — no connect button (viewed),
Log,2026-05-04T21:47:17.429Z,warn,recruiter-prospector,"[Diag] no connect btn found | card buttons: ""Skip to main content"" aria="""" | """" aria=""Close jump menu"" | ""Home"" aria=""Home, 1 new notification"" | ""Me"" aria="""" | ""For Business"" aria=""For Business"" | ""All filters"" aria="""" | """" aria=""Are these results helpful? Yes, these search resul"" | """" aria=""Are these results helpful? No, these search result"" | ""Previous"" aria="""" | ""1"" aria=""Page 1"" | ""2"" aria=""Page 2"" | ""3"" aria=""Page 3"" | ""4"" aria=""Page 4"" | ""5"" aria=""Page 5"" | ""6"" aria=""Page 6"" | ""7"" aria=""Page 7"" | ""8"" aria=""Page 8"" | ""9"" aria=""Page 9"" | ""10"" aria=""Page 10"" | ""Next"" aria="""" | """" aria=""Dismiss"" | ""Why am I seeing this ad?Manage"" aria=""Why am I seeing this ad?"" | ""Hide or report this adI don’t "" aria=""Hide or report this ad"" | """" aria=""Dismiss"" | ""Report this ad"" aria="""" | ""Submit"" aria=""""",
Link,2026-05-04T21:47:03.423Z,link-discovered,recruiter-search,there,https://www.linkedin.com/in/aryan-yadav-428ab4390/
Log,2026-05-04T21:47:03.422Z,info,recruiter-prospector,recruiter-prospector — 16 cards found,
Log,2026-05-04T21:46:57.221Z,info,recruiter-prospector,▶ recruiter-prospector started | https://www.linkedin.com/search/results/people/?keywords=Tech%20Recruiter%20Information%20Technology&network=%5B%22S%22%2C%22O%22%5D&geoUrn=%5B%22103644278%22%2C%22101165590%22%2C%22102713980%22%2C%2290009496%22%2C%22101739942%22%2C%22104738515%22%2C%22102890883%22%2C%22102454443%22%5D&spellCorrectionEnabled=true&prioritizeMessage=false,
Log,2026-05-04T21:46:52.446Z,info,,Step 2/6 — Prospecting Tech Recruiters (cap: 15)…,
Log,2026-05-04T21:46:52.426Z,success,,■ ssi-monitor done | total:51 brand:16 people:14 insights:14 rel:7,
SSI,2026-05-04T21:46:52.425Z,ssi-score,,total:51 brand:16 people:14 insights:14 rel:7,
Log,2026-05-04T21:46:43.256Z,info,,▶ ssi-monitor started | https://www.linkedin.com/sales/ssi,
Log,2026-05-04T21:46:39.816Z,warn,,[Manual] Full sequence triggered. Cap today: 15.,
Log,2026-05-04T21:46:39.816Z,info,,Step 1/6 — Capturing SSI scores…,
Log,2026-05-04T21:46:25.783Z,success,,[PostQueue] 3 seed post(s) added to queue.,
Log,2026-05-04T21:46:25.782Z,success,,Extension installed. Daily alarms registered.,
