Category,Date,Type,Name,Detail,URL
Link,2026-05-05T22:32:01.426Z,link-discovered,commented,,https://www.linkedin.com/in/tales-habib
Post,2026-05-05T22:32:01.425Z,comment,,urn:li:activity:7457077215659220992,https://www.linkedin.com/in/tales-habib
Link,2026-05-05T22:31:56.459Z,link-discovered,recruiter-search,there,https://www.linkedin.com/in/pallavi-katragadda/
Log,2026-05-05T22:31:56.447Z,info,recruiter-prospector,↷ https://www.linkedin.com/in/maniratnnam-kambalapalli-7866372a9/ — no connect button (viewed),
Log,2026-05-05T22:31:56.434Z,warn,recruiter-prospector,[Diag] no connect btn found | card buttons: none,
Log,2026-05-05T22:31:47.426Z,info,post-engager,"💬 typing comment: ""Interested — Let's connect! https://wesleyzilva.github.io/po...""",
Log,2026-05-05T22:31:13.970Z,info,post-engager,▶ post-engager COMMENT_SINGLE | url=https://www.linkedin.com/posts/tales-habib_recently-i-started-using-git-worktree-share-7457077215042863104-z_1X/,
Log,2026-05-05T22:31:08.509Z,info,,[PostQueue] Commenting on: https://www.linkedin.com/posts/tales-habib_recently-i-started-using-git-worktree-share-7457077215042863104-z_1X/,
Log,2026-05-05T22:31:08.488Z,success,,[PostQueue] Done: https://www.linkedin.com/posts/samuel-gomes-costa-55503a340_backend-nodejs-nestjs-share-7456722421988044800-eWoS/,
Log,2026-05-05T22:31:08.458Z,success,post-engager,✓ commentSinglePost: commented on https://www.linkedin.com/in/samuel-gomes-costa-55503a340,
Log,2026-05-05T22:31:08.449Z,info,post-engager,🔗 link registered | commented | https://www.linkedin.com/in/samuel-gomes-costa-55503a340,
Post,2026-05-05T22:31:08.429Z,comment,,urn:li:activity:7456722424441577473,https://www.linkedin.com/in/samuel-gomes-costa-55503a340
Link,2026-05-05T22:31:08.429Z,link-discovered,commented,,https://www.linkedin.com/in/samuel-gomes-costa-55503a340
Log,2026-05-05T22:31:04.753Z,warn,,[post-engager] content script did not respond after 15 retries — skipping,
Link,2026-05-05T22:30:56.445Z,link-discovered,recruiter-search,there,https://www.linkedin.com/in/sri-divya-bhagi-a03503341/
Log,2026-05-05T22:30:56.432Z,info,recruiter-prospector,↷ https://www.linkedin.com/in/jitendra-pratap-singh-32966425a/ — no connect button (viewed),
Log,2026-05-05T22:30:56.419Z,warn,recruiter-prospector,[Diag] no connect btn found | card buttons: none,
Log,2026-05-05T22:30:25.555Z,info,post-engager,▶ post-engager COMMENT_SINGLE | url=https://www.linkedin.com/posts/samuel-gomes-costa-55503a340_backend-nodejs-nestjs-share-7456722421988044800-eWoS/,
Log,2026-05-05T22:30:19.628Z,info,,[PostQueue] Commenting on: https://www.linkedin.com/posts/samuel-gomes-costa-55503a340_backend-nodejs-nestjs-share-7456722421988044800-eWoS/,
Log,2026-05-05T22:30:19.617Z,info,,[PostQueue] Processing 3 queued post(s)…,
Log,2026-05-05T22:30:19.608Z,info,,Step 3b/6 — Commenting on queued specific posts…,
Log,2026-05-05T22:30:19.537Z,warn,,[post-engager] timed out after 90 s — continuing sequence,
Log,2026-05-05T22:30:12.429Z,info,post-engager,↓ scroll round 3/8 | likes=0 comments=0 follows=0,
Log,2026-05-05T22:30:07.436Z,warn,post-engager,⚠ no posts found in round 3/8,
Link,2026-05-05T22:29:56.460Z,link-discovered,recruiter-search,there,https://www.linkedin.com/in/maniratnnam-kambalapalli-7866372a9/
Log,2026-05-05T22:29:56.447Z,info,recruiter-prospector,↷ https://www.linkedin.com/in/amrit25081996/ — no connect button (viewed),
Log,2026-05-05T22:29:56.432Z,warn,recruiter-prospector,[Diag] no connect btn found | card buttons: none,
Log,2026-05-05T22:29:52.422Z,info,post-engager,↓ scroll round 2/8 | likes=0 comments=0 follows=0,
Log,2026-05-05T22:29:46.435Z,warn,post-engager,⚠ no posts found in round 2/8,
Log,2026-05-05T22:29:31.421Z,info,post-engager,↓ scroll round 1/8 | likes=0 comments=0 follows=0,
Log,2026-05-05T22:29:25.439Z,warn,post-engager,"[Diag] getFeedPosts 0 | url=https://www.linkedin.com/search/results/content/?keywords=project%20delivery&origin=GLOBAL_SEARCH_HEADER&datePosted=%5B% | title=""Search | LinkedIn"" | li.reusable-search:0 | div.reusable-search:0 | [data-urn]:0 | [data-id]:0 | [data-entity-urn]:0 | [data-chameleon-result-urn]:0 | a[href*=""/posts/""]:0 | a[href*=""/feed/update/""]:0 | btn[aria-label*=Curtir]:0 | btn[aria-label*=Like]:0 | search-results-container:0 | sample:  | _7627c9e7 _76b2944b d3285525 c22187a0 _41382023 c523847d _9d | c797ee90 _5f5ad908 _27993cc3 e0a7d554 b7cafc38 _2ab30eb7 | _96032cd3 | c797ee90 _5f5ad908 _27993cc3 e0a7d554 c21235da _096f73e3",
Log,2026-05-05T22:29:25.430Z,warn,post-engager,⚠ no posts found in round 1/8,
Link,2026-05-05T22:28:56.454Z,link-discovered,recruiter-search,there,https://www.linkedin.com/in/s-k-vats-039860235/
Log,2026-05-05T22:28:56.445Z,info,recruiter-prospector,↷ https://www.linkedin.com/in/brooke-fietz/ — no connect button (viewed),
Log,2026-05-05T22:28:56.433Z,warn,recruiter-prospector,[Diag] no connect btn found | card buttons: none,
Log,2026-05-05T22:28:54.677Z,info,post-engager,▶ post-engager started | url=https://www.linkedin.com/search/results/content/?keywords=project%20delivery&origin=GLOBAL_SEARCH_HEADER&datePosted=%5B%22past-month%22%5D&authorIndustry=%5B%226%22%5D,
Log,2026-05-05T22:28:54.667Z,info,post-engager,▶ post-engager START message received,
Log,2026-05-05T22:28:49.515Z,info,,"Keyword 1/24: ""project delivery""",
Log,2026-05-05T22:28:49.500Z,info,,Step 3/6 — Engaging with targeted content search posts…,
Log,2026-05-05T22:28:49.435Z,success,recruiter-prospector,■ recruiter-prospector DONE | 0 sent / 4 checked,
Log,2026-05-05T22:28:49.426Z,info,recruiter-prospector,■ no more pages after page 1 — stopping pagination,
Log,2026-05-05T22:28:45.440Z,info,recruiter-prospector,↷ https://www.linkedin.com/in/ricardo-dreves-180421/ — no connect button (viewed),
Log,2026-05-05T22:28:45.430Z,warn,recruiter-prospector,[Diag] no connect btn found | card buttons: none,
Link,2026-05-05T22:28:29.435Z,link-discovered,recruiter-search,there,https://www.linkedin.com/in/ricardo-dreves-180421/
Log,2026-05-05T22:28:29.428Z,info,recruiter-prospector,↷ https://www.linkedin.com/in/nelsonsilvaneto/ — no connect button (viewed),
Log,2026-05-05T22:28:29.421Z,warn,recruiter-prospector,[Diag] no connect btn found | card buttons: none,
Link,2026-05-05T22:28:13.444Z,link-discovered,recruiter-search,there,https://www.linkedin.com/in/nelsonsilvaneto/
Log,2026-05-05T22:28:13.437Z,info,recruiter-prospector,↷ https://www.linkedin.com/in/bianca-ferreira-064a222b8/ — no connect button (viewed),
Log,2026-05-05T22:28:13.429Z,warn,recruiter-prospector,[Diag] no connect btn found | card buttons: none,
Link,2026-05-05T22:27:56.453Z,link-discovered,recruiter-search,there,https://www.linkedin.com/in/amrit25081996/
Log,2026-05-05T22:27:56.444Z,info,recruiter-prospector,"↷ https://www.linkedin.com/in/suzana-martins-194ba4158/en/ — skipped (locale-suffixed URL, likely BR)",
Log,2026-05-05T22:27:56.432Z,info,recruiter-prospector,page 1/10 — 4 cards found,
Log,2026-05-05T22:27:50.142Z,info,recruiter-prospector,▶ recruiter-prospector started | https://www.linkedin.com/search/results/people/?keywords=eua&origin=GLOBAL_SEARCH_HEADER&network=%5B%22O%22%5D,
Log,2026-05-05T22:27:45.513Z,info,,Step 2c/6 — Prospecting global profiles via direct URLs (cap: 8)…,
Log,2026-05-05T22:27:45.436Z,success,recruiter-prospector,■ recruiter-prospector DONE | 0 sent / 6 checked,
Log,2026-05-05T22:27:45.427Z,info,recruiter-prospector,■ no more pages after page 1 — stopping pagination,
Log,2026-05-05T22:27:39.440Z,info,recruiter-prospector,👁 https://www.linkedin.com/in/brunopitzer/ — viewed (SSI: localizar as pessoas certas),
Link,2026-05-05T22:27:39.422Z,link-discovered,recruiter-search,,https://www.linkedin.com/in/brunopitzer/
Log,2026-05-05T22:27:32.445Z,info,recruiter-prospector,👁 https://www.linkedin.com/in/dudacarvalho/ — viewed (SSI: localizar as pessoas certas),
Link,2026-05-05T22:27:32.430Z,link-discovered,recruiter-search,,https://www.linkedin.com/in/dudacarvalho/
Log,2026-05-05T22:27:25.458Z,info,recruiter-prospector,"↷ https://www.linkedin.com/in/danielmreis/en/ — skipped (locale-suffixed URL, likely BR)",
Log,2026-05-05T22:27:25.448Z,info,recruiter-prospector,"↷ https://www.linkedin.com/in/eduardo-gouv%C3%AAa-757a4a4b/en/ — skipped (locale-suffixed URL, likely BR)",
Log,2026-05-05T22:27:25.440Z,info,recruiter-prospector,👁 https://www.linkedin.com/in/rodrigopoulis/ — viewed (SSI: localizar as pessoas certas),
Link,2026-05-05T22:27:25.422Z,link-discovered,recruiter-search,,https://www.linkedin.com/in/rodrigopoulis/
Log,2026-05-05T22:27:19.444Z,info,recruiter-prospector,👁 https://www.linkedin.com/in/victor-bensadon-55a5a8133/ — viewed (SSI: localizar as pessoas certas),
Link,2026-05-05T22:27:19.426Z,link-discovered,recruiter-search,,https://www.linkedin.com/in/victor-bensadon-55a5a8133/
Log,2026-05-05T22:27:14.425Z,info,recruiter-prospector,page 1/10 — 6 cards found,
Log,2026-05-05T22:27:06.841Z,info,recruiter-prospector,▶ recruiter-prospector started | https://www.linkedin.com/search/results/people/?keywords=IT%20Manager%20remote%20brazil,
Log,2026-05-05T22:27:02.505Z,info,,Step 2b/6 — Browsing people search (SSI: Localizar as pessoas certas)…,
Log,2026-05-05T22:27:02.439Z,success,recruiter-prospector,■ recruiter-prospector DONE | 0 sent / 5 checked,
Log,2026-05-05T22:27:02.430Z,info,recruiter-prospector,■ no more pages after page 1 — stopping pagination,
Link,2026-05-05T22:26:56.454Z,link-discovered,recruiter-search,there,https://www.linkedin.com/in/brooke-fietz/
Log,2026-05-05T22:26:56.441Z,info,recruiter-prospector,↷ https://www.linkedin.com/in/arshika-tyagi-99635b216/ — no connect button (viewed),
Log,2026-05-05T22:26:56.429Z,warn,recruiter-prospector,[Diag] no connect btn found | card buttons: none,
Link,2026-05-05T22:25:56.447Z,link-discovered,recruiter-search,there,https://www.linkedin.com/in/shivani-p-6137061a7/
Log,2026-05-05T22:25:56.436Z,info,recruiter-prospector,↷ https://www.linkedin.com/in/bipin-kandpal-069145123/ — no connect button (viewed),
Log,2026-05-05T22:25:56.425Z,warn,recruiter-prospector,[Diag] no connect btn found | card buttons: none,
Link,2026-05-05T22:25:18.445Z,link-discovered,recruiter-search,there,https://www.linkedin.com/in/arshika-tyagi-99635b216/
Log,2026-05-05T22:25:18.437Z,info,recruiter-prospector,↷ https://www.linkedin.com/in/priyanka-potdar-b13687262/ — no connect button (viewed),
Log,2026-05-05T22:25:18.430Z,warn,recruiter-prospector,"[Diag] no connect btn found | card buttons: ""Skip to main content"" aria="""" | """" aria=""Close jump menu"" | ""Home"" aria=""Home, 1 new notification"" | ""Me"" aria="""" | ""For Business"" aria=""For Business"" | ""All filters"" aria="""" | ""Previous"" aria="""" | ""10"" aria=""Page 10"" | ""11"" aria=""Page 11"" | ""12"" aria=""Page 12"" | ""13"" aria=""Page 13"" | ""14"" aria=""Page 14"" | ""15"" aria=""Page 15"" | ""16"" aria=""Page 16"" | ""17"" aria=""Page 17"" | ""18"" aria=""Page 18"" | ""19"" aria=""Page 19"" | ""Next"" aria="""" | """" aria=""Dismiss"" | ""Why am I seeing this ad?Manage"" aria=""Why am I seeing this ad?"" | ""Hide or report this adI don’t "" aria=""Hide or report this ad"" | """" aria=""Dismiss"" | ""Report this ad"" aria="""" | ""Submit"" aria=""""",
Link,2026-05-05T22:25:06.442Z,link-discovered,recruiter-search,there,https://www.linkedin.com/in/priyanka-potdar-b13687262/
Log,2026-05-05T22:25:06.425Z,info,recruiter-prospector,page 7/10 — 10 cards found,
Log,2026-05-05T22:25:00.454Z,info,recruiter-prospector,▶ page 7 — waiting for SPA render...,
Link,2026-05-05T22:24:56.460Z,link-discovered,recruiter-search,there,https://www.linkedin.com/in/richa-joshi-02477459/
Log,2026-05-05T22:24:56.446Z,info,recruiter-prospector,↷ https://www.linkedin.com/in/jondev/ — no connect button (viewed),
Log,2026-05-05T22:24:56.428Z,warn,recruiter-prospector,[Diag] no connect btn found | card buttons: none,
Link,2026-05-05T22:23:56.457Z,link-discovered,recruiter-search,there,https://www.linkedin.com/in/bipin-kandpal-069145123/
Log,2026-05-05T22:23:56.448Z,info,recruiter-prospector,↷ https://www.linkedin.com/in/shweta-tiwari-5b33ab1a/ — no connect button (viewed),
Log,2026-05-05T22:23:56.429Z,warn,recruiter-prospector,[Diag] no connect btn found | card buttons: none,
Link,2026-05-05T22:23:19.446Z,link-discovered,recruiter-search,there,https://www.linkedin.com/in/jondev/
Log,2026-05-05T22:23:19.434Z,info,recruiter-prospector,↷ https://www.linkedin.com/in/john-smith-6a054122b/ — no connect button (viewed),
Log,2026-05-05T22:23:19.423Z,warn,recruiter-prospector,"[Diag] no connect btn found | card buttons: ""Skip to main content"" aria="""" | """" aria=""Close jump menu"" | ""Home"" aria=""Home, 1 new notification"" | ""Me"" aria="""" | ""For Business"" aria=""For Business"" | ""All filters"" aria="""" | ""Previous"" aria="""" | ""12"" aria=""Page 12"" | ""13"" aria=""Page 13"" | ""14"" aria=""Page 14"" | ""15"" aria=""Page 15"" | ""16"" aria=""Page 16"" | ""17"" aria=""Page 17"" | ""18"" aria=""Page 18"" | ""19"" aria=""Page 19"" | ""20"" aria=""Page 20"" | ""21"" aria=""Page 21"" | ""Next"" aria="""" | """" aria=""Dismiss"" | ""Why am I seeing this ad?Manage"" aria=""Why am I seeing this ad?"" | ""Hide or report this adI don’t "" aria=""Hide or report this ad"" | """" aria=""Dismiss"" | ""Report this ad"" aria="""" | ""Submit"" aria=""""",
Link,2026-05-05T22:23:08.438Z,link-discovered,recruiter-search,there,https://www.linkedin.com/in/john-smith-6a054122b/
Log,2026-05-05T22:23:08.431Z,info,recruiter-prospector,page 10/10 — 11 cards found,
Link,2026-05-05T22:23:02.437Z,link-discovered,recruiter-search,there,https://www.linkedin.com/in/sailaja-g-0989ab169/
Log,2026-05-05T22:23:02.428Z,info,recruiter-prospector,↷ https://www.linkedin.com/in/brunocamposssa/ — no connect button (viewed),
Log,2026-05-05T22:23:02.419Z,warn,recruiter-prospector,[Diag] no connect btn found | card buttons: none,
Log,2026-05-05T22:23:01.461Z,info,recruiter-prospector,▶ page 10 — waiting for SPA render...,
Link,2026-05-05T22:22:56.455Z,link-discovered,recruiter-search,there,https://www.linkedin.com/in/deeksha-sirsatiya-872328188/
Log,2026-05-05T22:22:56.447Z,info,recruiter-prospector,↷ https://www.linkedin.com/in/richa-joshi-02477459/ — no connect button (viewed),
Log,2026-05-05T22:22:56.430Z,warn,recruiter-prospector,[Diag] no connect btn found | card buttons: none,
Link,2026-05-05T22:22:47.447Z,link-discovered,recruiter-search,there,https://www.linkedin.com/in/brunocamposssa/
Log,2026-05-05T22:22:47.440Z,info,recruiter-prospector,↷ https://www.linkedin.com/in/mohan-endla-347a581b0/ — no connect button (viewed),
Log,2026-05-05T22:22:47.432Z,warn,recruiter-prospector,"[Diag] no connect btn found | card buttons: ""Skip to main content"" aria="""" | """" aria=""Close jump menu"" | ""Home"" aria=""Home, 1 new notification"" | ""Me"" aria="""" | ""For Business"" aria=""For Business"" | ""All filters"" aria="""" | """" aria=""Are these results helpful? Yes, these search resul"" | """" aria=""Are these results helpful? No, these search result"" | """" aria=""Dismiss"" | ""Why am I seeing this ad?Manage"" aria=""Why am I seeing this ad?"" | ""Hide or report this adI don’t "" aria=""Hide or report this ad"" | """" aria=""Dismiss"" | ""Report this ad"" aria="""" | ""Submit"" aria=""""",
Link,2026-05-05T22:22:35.436Z,link-discovered,recruiter-search,there,https://www.linkedin.com/in/mohan-endla-347a581b0/
Log,2026-05-05T22:22:35.427Z,info,recruiter-prospector,page 1/10 — 5 cards found,
Log,2026-05-05T22:22:28.881Z,info,recruiter-prospector,▶ recruiter-prospector started | https://www.linkedin.com/search/results/people/?keywords=IT%20Recruiter%20LATAM%20nearshore&network=%5B%22S%22%2C%22O%22%5D&geoUrn=%5B%22103644278%22%2C%22101165590%22%2C%22102713980%22%2C%22101739942%22%2C%22104738515%22%2C%22102890883%22%2C%22102454443%22%2C%22105015875%22%2C%22106157047%22%5D&spellCorrectionEnabled=true&prioritizeMessage=false,
